Country Name,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),"Energy imports, net (% of energy use)",Fossil fuel energy consumption (% of total),GDP (constant LCU),"Net trade in goods and services (BoP, current US$)",Urban population
Saudi Arabia,2002,100.0,5.03753751642003,7364.67326339086,0.0,0.0,55.8446689620139,0.0,-251.374590953102,90.9781075604879,1897104000000.0,28037200000.0,14390308.0
Saudi Arabia,2003,100.0,4.47188176141973,7771.32116451969,0.0,0.0,54.8437908496732,0.0,-304.056898022563,90.3510468817452,2063456000000.0,44231760000.0,15131134.0
Saudi Arabia,2004,100.0,3.86835593326895,7470.86349003634,0.0,0.0,56.9413604378421,0.0,-327.812890446441,95.5293561353782,2241553000000.0,65103253333.3333,15883937.0
Saudi Arabia,2005,100.0,3.1854016709851,7662.73554965518,0.0,0.0,56.4925847698213,0.0,-327.78579329972,92.4498597465877,2374811000000.0,100861988385.625,16648895.0
Saudi Arabia,2006,100.0,2.91996194095464,7811.86798504171,0.0,0.0,53.2562805207403,0.0,-294.220788761899,95.7970762394107,2453500000000.0,112208556379.299,17425009.0
Saudi Arabia,2007,100.0,2.74276747836675,7816.6377589584,0.0,0.0,50.2406382029548,0.0,-260.343119888032,93.6687943169107,2507812000000.0,106678462697.929,18212952.0
Saudi Arabia,2008,100.0,2.29269078480924,8007.94336040164,0.0,0.0,48.8256611165524,0.0,-247.605329375852,96.2986608323185,2664249000000.0,151092490183.265,19013188.0
Saudi Arabia,2009,100.0,2.83043433137553,8221.9772402397,0.0,0.0,44.8125593093854,0.0,-197.276525003426,96.5720622997293,2635829000000.0,36903772181.5932,19825649.0
Saudi Arabia,2010,100.0,2.61912238524459,9119.88316860859,0.0,0.0,46.1401002203515,0.0,-174.572051159403,97.1141605250732,2768662000000.0,84744954107.3748,19681342.0
Saudi Arabia,2011,100.0,2.15288829129967,9027.02855869593,0.0,0.0,43.3365855999232,0.0,-194.479146834173,88.2559935839333,3094224000000.0,175810025725.289,20639162.0
Saudi Arabia,2012,100.0,2.06209514825132,10145.6460027053,0.0,0.0,40.5648834910519,0.0,-198.404746766711,96.8982298785652,3272500000000.0,182351865783.637,21571304.0
Saudi Arabia,2013,100.0,2.14783287096443,10244.6408565536,0.0,0.0,44.0406780108426,0.0,-196.871813635467,93.5954421193098,3368896000000.0,155742096014.123,22819413.0
Saudi Arabia,2014,100.0,2.27940419211986,11159.7002155442,0.0,0.0,37.8966352927915,0.0,-172.635167721495,94.6812895083609,3504483000000.0,93357338225.2915,23435055.0
Saudi Arabia,2015,100.0,2.75387031670143,11233.9250281942,0.0,0.0,37.403304642765,0.0,-175.630386958295,7.12657787813047,3667621000000.0,-31701042597.5473,24734561.0
Saudi Arabia,2016,99.9,2.91802299444676,11051.1989359246,0.0,0.0,46.9047606142238,0.0,-188.313378451395,0.0,3730119000000.0,-2640726.81752,25731955.0
Saudi Arabia,2017,100.0,2.83525700890872,11201.0854380563,0.0,0.0,54.0931588296375,0.0,-170.01284446789,0.0,3774213000000.0,35452847891.6523,25804351.0
Saudi Arabia,2018,99.9,2.41396154385256,11788.7033837048,0.0,0.0,57.9878904382777,0.0,-186.869965836857,0.0,3896005000000.0,102920688962.46,25205090.0
Saudi Arabia,2019,100.0,2.45384656461481,11876.2768471144,0.0,0.0,56.5040472205819,0.0,-177.715405473393,0.0,3960351000000.0,60832672236.7424,25145200.0
Saudi Arabia,2020,100.0,2.95556974627207,11360.9979047626,0.0,0.0,58.1541502477098,0.0,-167.391802328969,0.0,3809668000000.0,-8476234157.13125,26443034.0
Saudi Arabia,2021,100.0,2.44812792691627,12074.531427185,0.0,0.0,58.4310339344988,0.0,-159.988472996237,0.0,4058043000000.0,77357702520.6959,25850150.0
Senegal,2001,38.9,16.2524323093589,122.393723571523,0.0,0.0,11.2050739957717,0.0,65.8192038333948,53.2521838960551,6376569161500.0,-441219303.356246,4174677.0
Senegal,2002,36.8,13.3807801250726,144.751483201089,0.0,0.0,0.684931506849315,0.0,57.5662100456619,52.6025346082182,6380949646100.0,-558099493.007178,4302467.0
Senegal,2003,41.9,15.4910998381045,125.359382217025,0.0,0.0,2.37430167597765,0.0,66.462291334045,51.7691248150694,6737896839100.0,-832712597.372973,4434165.0
Senegal,2004,36.8,14.2017995388,138.214368754843,0.0,0.0,2.69434628975265,0.0,64.284833321587,55.0774882585091,7050757194500.0,-1013554811.65916,4568617.0
Senegal,2005,47.1,15.1803964143562,158.159799606105,0.0,0.0,2.55503144654088,0.0,71.0295449644166,55.6194484399388,7354661647500.0,-1340652040.96104,4708310.0
Senegal,2006,49.9,13.3951515867003,157.911752721326,0.0,0.0,2.050020500205,0.0,72.0087343752689,55.1697517614888,7526081967100.0,-1635850079.46629,4853573.0
Senegal,2007,48.1,12.2459105728806,182.747420126379,0.0,0.0,1.73192771084337,0.0,67.8267823583512,53.906142361549,7738853275500.0,-2529784161.16288,5005262.0
Senegal,2008,49.7,14.6866270243556,160.345802487999,0.0,0.0,1.72537742631201,0.0,69.7044542152552,53.6716865241819,8025436095900.0,-3534640927.24209,5165117.0
Senegal,2009,53.5,16.1077336169075,211.714164155803,0.0,0.0,1.71448565430371,0.0,49.7455672801428,44.5191780774917,8246304482600.0,-2165924398.3528,5334407.0
Senegal,2010,56.5,15.945261535619,223.577970898142,0.0,0.0,2.73081924577373,0.0,53.0348084659788,44.5835751521468,8525927535100.0,-1990564715.87823,5513738.0
Senegal,2011,56.5,12.9470610352017,224.787649751364,0.0,0.0,2.03110123770232,0.0,52.8628402579837,46.8346586129019,8639671173800.0,-2636048196.64958,5710852.0
Senegal,2012,56.5,14.0976923523704,238.758964260908,0.0,0.0,4.05797101449275,0.0,51.2445633792789,45.7691596423244,8985516826500.0,-2984671612.56591,5927959.0
Senegal,2013,57.0,13.7248803755401,238.934875586479,0.0,0.0,4.18421791631564,0.0,58.4798591295854,52.1055122156234,9202282111400.0,-3091588323.33272,6175349.0
Senegal,2014,61.0,13.3687650760268,255.227103365988,0.539429745697406,0.0,3.21089134343694,0.0,59.9951415180977,52.9270738548489,9775039000000.0,-2932438127.78562,6453654.0
Senegal,2015,60.5,14.2825767344045,264.024711013544,4.81811611659841,0.0,1.97542760780535,0.0,68.9810729727345,29.7446177997877,10397420000000.0,-2271452517.90922,6753030.0
Senegal,2016,64.5,14.4140203888971,275.831867207475,8.70540722459053,0.0,1.70518285842495,0.0,68.3595025541972,0.0,11058287144900.0,-2086534060.04008,7074548.0
Senegal,2017,61.7,14.9820338201197,263.069432882787,7.09911544567929,0.0,1.45157632116126,0.0,63.9234779132964,0.0,11877428237600.0,-2906141229.2163,7417762.0
Senegal,2018,66.0,14.9875195578847,271.6391054245,10.5713674299165,0.0,0.834581639203938,0.0,70.323978098796,0.0,12614926385500.0,-3673057356.20929,7782216.0
Senegal,2019,70.4,14.8962721234445,310.52554399758,13.7188005027833,0.0,1.02352307416053,0.0,70.1843816195644,0.0,13196932173700.0,-3334165781.93886,8167358.0
Senegal,2020,64.3,16.1487794824433,312.164609920211,2.56719503790489,0.0,0.895933838731909,0.0,62.0675494808567,0.0,13374044739200.0,-4563895368.22042,8571953.0
Senegal,2021,68.0,15.5512646222076,329.600129888931,6.26959247648903,0.0,0.360501567398119,0.0,66.4285714285714,0.0,14249242374000.0,-5498030716.07462,8993775.0
Singapore,2001,100.0,0.0823566559095407,7516.16960028149,0.0,0.0,28.0999728006286,0.0,208.664572934777,98.1655898276018,191139700000.0,14812617467.2695,4138012.0
Singapore,2002,100.0,0.0710328000140014,7756.31892144302,0.0,0.0,43.5004615739672,0.0,207.59861227614,98.1510210861304,198638800000.0,17051322982.2972,4175950.0
Singapore,2003,100.0,0.0611340723110266,8113.5873060003,0.0,0.0,62.0995131891769,0.0,189.537024588449,98.3991893721413,207673400000.0,27295921783.9684,4114826.0
Singapore,2004,100.0,0.0556489896262466,8314.32532116821,0.0,0.0,70.1991252614708,0.0,190.07586273938,98.7087163744514,228316100000.0,30345485866.3079,4166664.0
Singapore,2009,100.0,0.0406877612701381,8119.37990682041,0.0,0.0,80.5585443416302,0.0,256.852513663809,78.3630190651628,297128400000.0,45619614148.2311,4987573.0
Singapore,2012,100.0,0.033272726533169,8673.79697867476,0.0127828198900677,0.0,84.2963057650518,0.0,288.091215185,98.5689236382746,377449000000.0,71489958547.04,5312437.0
Singapore,2013,100.0,0.0343752167938134,8680.60636076487,0.652477538512852,0.0,91.7846198745075,0.0,267.276576719405,86.9946359700121,395633100000.0,71092623671.3818,5399162.0
Singapore,2014,100.0,0.0345408510735362,8844.68759301201,1.09754368912379,0.0,95.259502257862,0.0,275.189793160703,93.0398651536326,411203400000.0,73803243755.1793,5469724.0
Singapore,2015,100.0,0.0326135138026483,8948.68692007699,1.19595398651329,0.0,95.0198333994447,0.0,277.405757867332,-48.6360699655692,423444100000.0,84076882512.3197,5535002.0
Singapore,2016,100.0,0.0315212894381262,9040.02883392902,1.1978249511388,0.0,95.0306712850978,0.0,274.260261369755,0.0,439313000000.0,84211361313.8374,5607283.0
Singapore,2017,100.0,0.0307635837552264,9218.0448743134,1.29409070087036,0.0,94.8961673537945,0.0,275.903826650794,0.0,458980600000.0,91527925122.6533,5612253.0
Singapore,2018,100.0,0.0301171482363284,9326.12549470833,1.29254388440481,0.0,94.9577618483189,0.0,273.793180423015,0.0,474824500000.0,112260025577.502,5638676.0
Singapore,2019,100.0,0.0322521301996085,9451.80114416079,1.19150342396593,0.0,95.0265288512732,0.0,269.815306923958,0.0,481035400000.0,110666625941.514,5703569.0
Singapore,2020,100.0,0.0328172521186951,9306.5065346045,0.992546537323495,0.0,95.2282857035844,0.0,264.429457913529,0.0,462685300000.0,109861580368.305,5685807.0
Singapore,2021,100.0,0.0305513686655138,10220.4685888096,1.18694888490677,0.0,93.9321895569789,0.0,248.668236081717,0.0,507828600000.0,157853018893.672,5453566.0
Slovak Republic,2001,100.0,1.9852549303455,5027.45280744067,19.5250577295138,15.9676714722586,8.42226798976471,53.3701554016102,62.2607578676943,73.0742774982646,48538351000.0,-1644062764.94014,3011996.0
Slovak Republic,2002,100.0,1.9090155227557,5051.59838955891,17.263391618096,16.9087488821044,7.74354704412989,55.3643568631079,64.1994984234894,72.437852990907,50682413000.0,-1704770079.23607,3004490.0
Slovak Republic,2003,100.0,1.67051880193861,5021.79822212264,20.5369170568991,11.7775354416576,7.68490602347809,57.2968118545128,64.6311257471989,72.1778643885614,53143905000.0,-407799314.645385,2995043.0
Slovak Republic,2004,100.0,1.50647353218952,5097.83555585338,20.0052344031145,13.7632086891092,7.9203062125822,55.7005921418523,67.8716202587327,72.2129572736407,56008095000.0,-1738016962.0188,2986149.0
Slovak Republic,2005,99.9,1.47125970663954,4932.80328141323,19.0112859640757,15.0723255444285,6.94325226514068,56.3567000476872,65.5579585598042,72.1064714755209,59640182000.0,-2652504894.73131,2977555.0
Slovak Republic,2006,99.9,1.69161295680886,5153.12148361062,18.2347698771405,14.5330702145267,6.07931758864345,57.3301928830607,64.0400059450288,70.8887299250196,64963478000.0,-2333414266.6563,2968420.0
Slovak Republic,2007,100.0,2.13456038332977,5272.37078254061,18.6163387510693,16.449244368406,5.76347305389222,54.6549757627602,69.1625263772008,70.9152089855755,71991636000.0,-615579829.133819,2959844.0
Slovak Republic,2008,100.0,2.36047432017713,5294.43509883286,17.778468337822,14.6433257371728,5.5486499551136,57.6721220910158,65.3978607311472,70.3237102085815,75852819000.0,-2236270617.46468,2952980.0
Slovak Republic,2009,100.0,1.90942987698677,4954.13825099705,16.3486904989486,17.6027528197285,7.53202064614796,53.8367424966546,67.2341888731788,70.0015411930368,71676865000.0,-863793098.356764,2947766.0
Slovak Republic,2010,100.0,1.4985946805378,5201.40489681027,14.645703209132,20.2778376049968,7.91873070572188,52.3153133749731,61.280218952637,67.4935623228433,76544141000.0,-970887815.969302,2941837.0
Slovak Republic,2011,100.0,1.79373080653758,5347.52622266219,14.0912897822446,14.4681742043551,10.9924623115578,53.7793132328308,62.5662681413386,65.9437906439508,78505527000.0,-462990160.615339,2937625.0
Slovak Republic,2012,100.0,1.79463304702131,5137.78901796904,13.6268490092102,15.4863243092381,9.95325146525258,54.0573541724812,58.1388682785269,63.932103013836,79737413000.0,3766024391.23009,2935042.0
Slovak Republic,2013,100.0,2.07432555568651,5202.46728807607,12.2294672586016,17.9175915649279,8.29980577136515,54.5227524972253,57.6004806670878,63.7857583121428,80298225000.0,4522032674.18701,2930724.0
Slovak Republic,2014,100.0,2.6149279736894,5137.07383519398,12.2477281851027,16.284077223459,5.90854348381446,56.5636290646327,59.7953254868921,62.4581924695215,82472662000.0,3624313601.41267,2926228.0
Slovak Republic,2015,100.0,2.04596984034113,5149.15646794563,12.3852358473033,15.3774671969669,5.96216035386388,56.2985540646025,57.3579679272209,61.4679956079545,86742172000.0,819420590.617788,2921805.0
Slovak Republic,2016,100.0,2.06264218897129,5226.30375867414,12.0750812887969,17.0189181200118,5.63109665976944,54.5891220809932,57.4894350317092,0.0,88431752000.0,1751456536.91394,2918507.0
Slovak Republic,2017,100.0,1.84814166887456,5424.11134513108,12.7622755786286,16.6666666666667,6.00980604225251,54.3694570625135,61.8303015860407,0.0,90973929000.0,1253622301.52812,2916114.0
Slovak Republic,2018,100.0,2.00932916157168,5400.99813265511,13.2883467427978,14.3821141225761,6.88517296355345,55.0331837899967,60.7892050948817,0.0,94669399000.0,1136117411.16827,2913377.0
Slovak Republic,2019,100.0,1.6170097133415,5213.46417689146,9.51325877470634,16.0758247168882,10.7969332489273,53.7455159316311,69.4728958880142,0.0,96823979000.0,-128060717.3621,2910696.0
Slovak Republic,2020,100.0,1.72917824309886,5050.16920301742,7.64616131493169,16.6412372563978,12.3690963312296,53.5543380262154,55.8608938539428,0.0,94320583000.0,1105649657.50484,2906727.0
Slovak Republic,2021,100.0,1.87136287988656,5404.56491141305,7.38606076759062,15.1652452025586,14.5455756929638,52.4053837953092,51.9404849852974,0.0,99655222000.0,-653299649.87962,2897399.0
Slovak Republic,2022,100.0,1.930396226685,4957.70057248564,7.65332737163723,14.7663760339817,7.81727401445711,59.3188762202847,68.8872819822269,0.0,100197936000.0,-6953404615.75649,2889164.0
Slovak Republic,2023,100.0,2.12570153523878,4673.89261324478,5.62485369360934,16.8143664515266,7.6346854830619,61.3082299434839,57.886994383722,0.0,102314754000.0,1960929928.20925,2886527.0
Slovenia,2001,100.0,2.72189257546866,6006.34519040591,34.0038711461358,26.2408405917323,2.04617724319093,36.3403843495092,48.8455238672026,68.3079226490656,32180931000.0,-117100000.0,1011165.0
Slovenia,2002,100.0,2.89427967530958,6380.95190345595,36.3200438416221,22.6880394574599,1.97287299630086,37.8682011234416,49.6913940876881,68.6571546067497,33237297000.0,336000000.0,1012712.0
Slovenia,2003,100.0,2.21614657272353,6578.0342360426,36.9609261939218,21.3965267727931,2.67727930535456,37.6772793053546,52.3979550434148,68.2491633814806,34299239000.0,-14100000.0,1012942.0
Slovenia,2004,100.0,2.40213653237473,6830.70507337963,33.9925348700151,26.8089843494205,2.34431274965621,35.7474952524393,51.2606533507315,68.0076645580717,35858490000.0,-406000000.0,1012734.0
Slovenia,2005,100.0,2.42413132120213,6917.8604670693,34.8680293709069,22.8947542501819,2.24250843421314,38.9230667460475,50.862334218348,66.4204558682174,37240522000.0,-197600000.0,1013216.0
Slovenia,2006,100.0,2.09205852541218,7123.53777129338,35.9642739000992,23.757856434006,2.45451538207079,36.7052596758187,51.1452060032502,67.8793771723533,39440983000.0,84666077.480794,1014818.0
Slovenia,2007,100.0,2.03283295611526,7137.82417514897,36.4421990294489,21.7110948613973,3.01136741341488,37.8581399986705,51.2447668759392,66.9853840774413,42256766000.0,-597748578.794672,1018561.0
Slovenia,2008,100.0,1.75871456280572,6920.244039032,32.4592962985548,24.5014939935362,2.90261601317154,38.2523324592963,54.1628047431398,67.4760011050571,43681765000.0,-1012134993.5267,1017975.0
Slovenia,2009,100.0,1.76138111297772,6104.42184491699,31.2869597024934,28.7447418155216,3.61519234286411,34.9875022861672,48.2930177846054,67.0809932827031,40366063000.0,709098523.063429,1024811.0
Slovenia,2010,100.0,1.81942536718625,6510.84188436593,32.1654501216545,28.6070559610706,3.33333333333333,34.4099756690998,48.6957623237549,66.4834972551072,40814989000.0,425138233.44892,1026739.0
Slovenia,2011,100.0,2.04087230966772,6753.07366418182,33.0468895946198,23.0774020798306,3.0450214832804,38.7010399153123,47.7772903770856,64.7047693522433,41082506000.0,297614450.986135,1025321.0
Slovenia,2012,100.0,1.82601354087255,6719.46115978395,32.6936519031582,25.9706424350257,3.37421363665248,35.1274067484273,51.5118783183444,64.9898173529082,39884730000.0,1456372349.37835,1023682.0
Slovenia,2013,100.0,1.8307708216806,6779.28088650566,30.2800720362665,30.5719431161895,3.16090169533627,32.9131217785506,47.3067695838114,63.6772669823709,39556169000.0,2826609320.54318,1030938.0
Slovenia,2014,100.0,1.82135489758977,6727.99930164211,21.5576073865917,36.508573722544,2.14486436887079,36.5315134484143,44.8245997036697,59.6566780751409,40649040000.0,3507065430.84134,1051269.0
Slovenia,2015,100.0,1.97361186480213,6875.59333976567,29.0397350993377,27.0927152317881,2.67549668874172,37.4039735099338,49.0810501456121,60.7201711919896,41621896000.0,3464104222.58264,1107316.0
Slovenia,2016,100.0,1.85129615497703,6996.46786845013,30.3636363636364,28.9818181818182,2.54545454545455,34.6363636363636,49.1781653352419,0.0,42884877000.0,3843577806.58722,1107839.0
Slovenia,2017,100.0,1.69303673263207,7218.87660981384,29.54796030871,25.3583241455347,2.89721915962269,38.4968761484748,51.1019448090133,0.0,45103913000.0,4386490149.4219,1141578.0
Slovenia,2018,100.0,1.99134296260198,7206.25065697668,28.3106700967781,29.9644738454,2.92784515496754,35.3791498223692,52.2003950266627,0.0,47079051000.0,4601509909.12577,1144610.0
Slovenia,2019,100.0,1.77040651705792,7145.7130749359,27.8402385241319,29.0825517112864,3.30455307783092,36.1575253121312,52.8491569267821,0.0,48729291000.0,4708952405.24017,1158058.0
Slovenia,2020,100.0,1.89729714128329,6820.23897234566,25.3810354857475,30.3897614892379,3.37405468295521,36.9517161140198,45.7953577906934,0.0,46738699000.0,4855194078.30838,1164412.0
Slovenia,2021,100.0,1.51147755118796,7006.37879320462,24.2378432854623,31.4751826656589,3.28168304358781,35.9347442680776,48.7162208424474,0.0,50672632000.0,3665876181.4379,1165865.0
Slovenia,2022,100.0,1.62480238565618,6731.29186639117,22.9950058754407,24.9706227967098,3.59136310223267,41.1648061104583,53.5470840696794,0.0,52024834000.0,1352093114.6865,1168776.0
Slovenia,2023,100.0,1.53197014432848,6418.41561811323,19.8261745811815,33.5180753243482,3.13641516563799,35.2878196246379,48.9021824108035,0.0,53260857000.0,4351480551.44799,1177659.0
South Africa,2001,70.2,2.8124516945524,4121.6352582053,92.8871965730605,1.86197049024274,0.0,5.10185625892432,-32.8103171353307,92.6539162635766,2903049450400.0,4867804949.98356,27113758.0
South Africa,2002,76.7,2.95697182549084,4352.59363322106,92.4506403717556,1.9920661906381,0.0,5.43624617477049,-36.1697469696271,93.8840962823185,3010473149200.0,4362352875.09928,27693929.0
South Africa,2003,78.8,2.65397752870021,4392.31899944306,92.9069414974235,1.57196589662254,0.0,5.40624773192047,-28.7237571851505,90.6966579643215,3099254274300.0,4046566618.60653,28310834.0
South Africa,2004,80.6,2.411716114862,4430.65327702987,92.5414443694937,1.89080354040187,0.0,5.46391120377752,-22.9970445505187,92.0517940162264,3240411666900.0,-410368408.65192,28952822.0
South Africa,2005,80.8,2.08511798972012,4486.13562249999,93.5289602404031,1.71442336743943,0.0,4.61085570099869,-26.2144747117144,95.1223845671462,3411409874700.0,-633341903.45159,29607004.0
South Africa,2006,80.7,2.05097651238464,4579.43780742684,93.6161829486442,2.30301263209324,0.0,3.95038573984035,-23.4240099319074,92.5108263709496,3602578681600.0,-4634129812.5361,30262780.0
South Africa,2007,82.0,2.35591400504256,4716.41952206696,93.7076579158111,1.46007841232129,0.0,4.29521897380816,-14.3360040269529,91.8515019612301,3795693977100.0,-3999046294.35808,30915436.0
South Africa,2008,81.9,2.57248876696489,4543.32039267294,93.2684452807105,1.53896186859008,0.0,5.03463148154601,-7.7959520670235,92.495124460541,3916816237700.0,-4930518851.9636,31573129.0
South Africa,2009,82.6,2.39949613487755,4321.02092393294,93.0825422648934,1.65974106116038,0.0,5.13149300560593,-2.21746218763465,89.2171739970638,3856572112700.0,1520940147.43797,32205804.0
South Africa,2010,82.8,2.10778749314158,4444.78399274065,93.2203650987477,1.9518414798094,0.0,4.66061378808248,-13.6296516132212,94.0613353988229,3973801603300.0,4979510585.48025,32783033.0
South Africa,2011,83.6,2.04389308620297,4480.89596030433,92.5801217347584,1.91172325530019,0.0,5.14287455530247,-11.5550577098989,91.4816012769442,4099713743500.0,3577039872.35296,33307819.0
South Africa,2012,85.2,1.97670959546361,4288.91763384965,92.8950561998147,1.63268312919948,0.0,4.63478844133236,-18.0622557556805,94.2792846618908,4197952411900.0,-5624548538.35784,33862395.0
South Africa,2013,85.2,1.92684924597199,4207.92039823997,91.4051852401464,1.56166405673382,0.0,5.50858544243243,-18.68910274231,94.5059203710976,4302291176100.0,-8513750950.04521,34476291.0
South Africa,2014,85.9,2.12574854869936,4118.70972625192,90.5720213161875,1.59158754919272,0.0,5.46128324715533,-12.7792229481547,94.1188203880702,4363118106800.0,-5763323054.59321,35099930.0
South Africa,2015,85.3,2.23397839045912,4023.19763663539,89.7330315835853,1.49366125252849,0.0,4.90156415853878,-17.6657935079825,80.1018513142697,4420792517400.0,-4456305640.43506,35854741.0
South Africa,2016,83.9,2.41418607394576,3935.6578258883,89.4396372657242,1.57271896402331,0.0,5.9450755102929,-14.3066269248334,0.0,4450170996100.0,1533892059.15327,36231037.0
South Africa,2017,84.4,2.49379863849766,3939.81715536776,88.6714432415907,2.0730282910157,0.0,5.5629590724874,-15.4268438091069,0.0,4501701615500.0,4349083220.0379,36500987.0
South Africa,2018,84.7,2.2607038266992,3906.31764444206,88.2619531429775,2.22077481405789,0.0,4.51643349961193,-17.0816213484132,0.0,4571783379100.0,1986405030.54345,37147252.0
South Africa,2019,85.0,1.9503211452698,3768.65196675465,86.9816302054678,2.29216720827413,0.0,5.24534619997388,-13.2803829153548,0.0,4583667070600.0,1938862949.73873,37786302.0
South Africa,2020,90.0,2.57866122238783,3477.81901111187,87.064599763695,2.60770454365171,0.0,4.13450177646219,-19.0992444990468,0.0,4300904420700.0,15079234261.2037,38419145.0
South Africa,2021,89.3,2.45787199667371,3518.45270679031,83.1709379710998,2.77726710053805,0.0,5.20400534372664,-9.88306279514187,0.0,4509870255300.0,26351816045.8632,39023643.0
Sudan,2001,29.4,35.7807746157648,68.7665538558539,0.0,44.6478873239437,0.0,0.0,-55.999111795157,16.0044179607221,16255800000.0,-342100000.0,9232601.0
Sudan,2002,29.7,37.662742261404,80.2977153264321,0.0,41.6100872938894,0.0,0.0,-61.3908941056101,19.1264482521454,17232200000.0,-1030730000.0,9471242.0
Sudan,2003,29.9,38.416611009222,85.1283456150623,0.0,34.6750149075731,0.0,0.0,-71.9262674909031,18.5870437094531,18315900000.0,-787740000.0,9694438.0
Sudan,2004,30.2,34.0060768565709,86.1024071464409,0.0,31.9296221517162,0.0,0.0,-82.1178847134398,20.2698944454726,19257500000.0,-828830000.0,9914394.0
Sudan,2005,30.5,33.199920468691,101.495583646627,0.0,32.9587036069002,0.0,0.0,-77.1033476146435,22.9936512032157,20344300000.0,-2477690566.75834,10147888.0
Sudan,2006,30.8,31.8201079594306,113.589353233038,0.0,30.3030303030303,0.0,0.0,-78.908179108687,27.4314487027204,21673070000.0,-3699976520.17054,10388037.0
Sudan,2007,31.1,35.6675143701418,122.725657185822,0.0,28.8986257717586,0.0,0.0,-122.936166379912,30.7811815849932,22916080000.0,-1014022945.49312,10640465.0
Sudan,2008,20.0,36.1831633212385,133.684352655456,0.0,26.5710134398838,0.0,0.0,-113.858623798077,32.58098441286,23797603100.0,1326815089.47756,10921614.0
Sudan,2009,29.0,33.5066805707755,153.287126574523,0.0,49.7303959328301,0.0,0.0,-110.749524446191,31.6529892839001,23138955800.0,-2047805936.56511,11261740.0
Sudan,2010,36.0,31.8522211122842,178.373773899142,0.0,82.7043605814109,0.0,0.0,-121.692816693946,32.9293103904825,24031712700.0,274460811.337636,11586672.0
Sudan,2011,38.3,27.8476934681736,194.184933230321,0.0,76.4872856298048,0.0,0.0,-104.2363703201,29.1519920206986,23259445900.0,-1379977.09696817,11892485.0
Sudan,2012,40.7,33.774624171049,217.993153243743,0.0,70.1462484103434,0.0,0.0,-14.3355311743491,32.5924638687515,19304249600.0,-5106165772.15506,12237285.0
Sudan,2013,43.1,29.6076364571032,233.685367238936,0.0,80.743833754127,0.0,0.0,1.1299043578599,25.4599863818285,19681675600.0,-4709950986.25009,12630478.0
Sudan,2014,44.9,32.6242708162674,237.305837692698,0.0,78.252853380158,0.0,0.0,2.03565335820073,25.7473000732002,20599113200.0,-4158965533.77839,13107707.0
Sudan,2015,48.0,31.5564513257888,251.221560151598,0.0,64.4667330219738,0.0,0.0,4.16987024694937,2.33281331932217,20992592700.0,-5250554114.3805,13644905.0
Sudan,2016,50.5,22.9775814159681,287.276563884365,0.0,55.7239756367663,0.0,0.0,5.67939640761852,0.0,21720540700.0,-4279483944.24953,14106013.0
Sudan,2017,53.0,21.2305403131037,311.581791824032,0.0,60.0629739108084,0.0,0.0,9.25919849775117,0.0,21874595000.0,-3935200023.62123,14645549.0
Sudan,2018,55.3,21.9934731580502,305.195977915378,0.0,59.3327598918653,0.0,0.0,16.2637280816053,0.0,21288152300.0,-3241606275.68062,15207387.0
Sudan,2019,57.6,20.1640153484443,283.084887594289,0.0,63.3885888123176,0.0,0.0,15.6556362217394,0.0,20824442900.0,-4685625502.3079,15701717.0
Sudan,2020,59.7,20.3208627544265,300.902573072851,0.0,64.4211635256935,0.0,0.0,17.6082280784264,0.0,20068557100.0,-5454158297.72246,16170098.0
Sudan,2021,61.8,6.35709212800824,304.575345824085,0.0,62.2455940875497,0.0,0.0,20.8340135737109,0.0,19693572000.0,-3606680948.16271,16651419.0
Suriname,2005,94.9,4.91937130026536,2659.282552141,0.0,52.7009222661397,0.0,0.0,-4.02644455234744,81.2614202666852,12884784400.0,-128400000.0,346549.0
Suriname,2006,91.0,9.99167360532889,2659.06281369227,0.0,66.883963494133,0.0,0.0,-20.4407265404129,76.0584974555581,13631270000.0,239200000.0,350156.0
Suriname,2007,94.7,10.1476243642228,2664.70313512211,0.0,74.1479099678457,0.0,0.0,-41.6207077009783,71.7835379896127,14328030700.0,249700000.0,353887.0
Suriname,2008,94.7,8.92967622190142,2918.593937589,0.0,77.9454439930354,0.0,0.0,-45.5555555555555,69.8863314285702,14921699300.0,213800000.0,357685.0
Suriname,2009,94.6,9.84207557811619,2912.23913107468,0.0,76.7816091954023,0.0,0.0,-44.2464512231954,70.3389670945322,15371394400.0,12500000.0,361505.0
Suriname,2010,91.2,9.47219211206537,2867.67420166096,0.0,70.1856148491879,0.0,0.0,-19.3739152792955,76.6536686507668,16165914900.0,668597840.323741,365335.0
Suriname,2011,94.6,8.73235538333795,3190.9022433391,0.0,53.3572526909277,0.0,0.0,3.35415813191309,59.3893978082743,17111518700.0,606113686.43078,369182.0
Suriname,2012,94.6,8.38505537300718,3188.57941144583,0.0,42.1906693711968,0.0,0.0,-10.4772501729167,78.830898072353,17571878400.0,282088349.510941,373100.0
Suriname,2013,94.6,8.48595489076026,3108.85381884644,0.0,41.9548872180451,0.0,0.0,9.55180014695067,54.5495023952967,18087339200.0,-131317402.507628,377080.0
