Country Name,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",carbon_emissions,Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),"Energy imports, net (% of energy use)",Fossil fuel energy consumption (% of total),GDP (constant LCU),"Net trade in goods and services (BoP, current US$)",Urban population
Portugal,2005,100.0,2.30349335448735,67.8316,4682.89580542552,32.6920599476103,10.9868166788337,29.2137243955855,0.0,92.7274778840949,84.1176496096756,199595599000.0,-16835801748.9223,6117673.0
Portugal,2006,100.0,2.25313751520814,62.9435,4827.46718204254,30.5010093595155,23.3824758875227,25.168736363451,0.0,88.6561923138279,80.8117457463199,202839098000.0,-16191219865.893,6211737.0
Portugal,2007,100.0,1.99815593954667,61.3381,4890.46533783099,26.2380428341657,22.1112333869466,27.7744857360535,0.0,85.8162996853368,79.2377381074368,207923421000.0,-17631717450.462,6299222.0
Portugal,2008,100.0,1.96377185231981,59.2617,4850.83741255711,24.35289511463,15.8741897594292,33.0599904293731,0.0,88.4103947786098,78.6291549058914,208587211000.0,-24352320741.766,6371966.0
Portugal,2009,100.0,1.95062621184125,58.4903,4843.84969427758,25.6856613619615,17.9437130280638,29.302686876332,0.0,85.7463171863979,78.0825122576696,202074955000.0,-16490046323.6815,6426196.0
Portugal,2010,100.0,1.94034870976094,53.2485,4959.09430535983,13.1262710297652,30.5897578110556,27.5466814568312,0.0,79.4991569273738,75.1256305091658,205586259000.0,-17496926693.2178,6457932.0
Portugal,2011,100.0,1.8384390598893,51.3977,4848.18461841562,18.7716823605657,23.0909991994205,28.432007929549,0.0,82.8098570493666,75.6547897799797,202063482000.0,-9048627917.70831,6455005.0
Portugal,2012,100.0,1.92004687349348,49.7787,4736.35177088695,28.07525636075,14.2875530956365,22.8901188484146,0.0,85.1213358359836,75.8065422397965,193878087000.0,-39278617.30773,6428879.0
Portugal,2013,100.0,2.04188706497902,48.1388,4685.15041413673,22.9094498093782,28.7732471503493,13.9879627658545,0.0,78.7824309158989,73.4307425331379,191970120000.0,3935280554.75616,6393646.0
Portugal,2014,100.0,1.97659101484386,47.6708,4662.60079980294,22.6355062308246,31.0802621112837,12.9426915647135,0.0,77.4389528455581,72.7805736947789,193393370000.0,2044843806.29791,6359152.0
Portugal,2015,100.0,1.97541250129625,51.7215,4807.07034781363,28.0942388401374,18.6932468523464,20.1487981686379,0.0,84.2773216677394,77.4088504318053,196467934000.0,2949567882.10563,6332666.0
Portugal,2016,100.0,1.92235840837832,50.523,4875.62190982051,20.9352052909878,28.0279799101593,20.8556415654163,0.0,80.5911421809256,0.0,200405429000.0,3623606723.20492,6312393.0
Portugal,2017,100.0,1.96367345206825,55.1436,5014.1258021611,24.6773569349329,12.8401002843634,31.7914892901011,0.0,87.1736436597448,0.0,207048308000.0,3513475514.58704,6296540.0
Portugal,2018,100.0,1.91817470918666,51.1078,5048.60935943854,20.1321349520424,22.8519686095647,26.1771413240325,0.0,85.3389743172513,0.0,213148538000.0,2512780595.81493,6285812.0
Portugal,2019,100.0,1.99991845769704,46.4279,5016.98235792727,10.4074952026188,19.2685404673214,32.4773300221996,0.0,84.3565471596829,0.0,219000924000.0,2169253273.80947,6286442.0
Portugal,2020,100.0,2.14089692520428,40.6444,4858.94983248165,4.45193865631712,25.682957157391,33.1568634839293,0.0,71.5091902397404,0.0,201032705000.0,-4104752400.44967,6291955.0
Portugal,2021,100.0,2.16204629838151,38.962,4901.6433485549,1.569273622472,26.3912591459228,30.5478726534455,0.0,73.7441240627857,0.0,212207624000.0,-6385656039.97114,6330574.0
Qatar,2015,100.0,0.161363470367722,114.0841,16644.508962674,0.0,0.0,100.0,0.0,-479.505760954495,52.9498643639376,649325000000.0,33019780219.7802,2319663.0
Qatar,2016,100.0,0.183956328477924,114.0546,16056.9986108829,0.0,0.0,100.0,0.0,-495.965255306416,0.0,669221000000.0,9009065934.06594,2451983.0
Qatar,2017,100.0,0.214699497442876,114.1057,16835.4400546779,0.0,0.0,100.0,0.0,-420.581659623901,0.0,659199000000.0,23011813186.8132,2521151.0
Qatar,2018,100.0,0.21832948721791,114.8966,17485.7230539839,0.0,0.0,100.0,0.0,-427.396102425305,0.0,667339000000.0,36750000000.0,2556877.0
Qatar,2019,100.0,0.259972086879587,117.6635,17849.9895969806,0.0,0.0,100.0,0.0,-420.352957663,0.0,671932000000.0,25276373626.3736,2615415.0
Qatar,2020,100.0,0.338813449048621,115.3371,16636.1982257203,0.0,0.0,100.0,0.0,-421.519760158898,0.0,648028000000.0,11868681318.6813,2770727.0
Qatar,2021,100.0,0.298215445756429,118.4421,19448.6029438183,0.0,0.0,100.0,0.0,-407.478877315299,0.0,658571000000.0,44345054945.0549,2484956.0
Romania,2001,94.6,13.1496003966219,104.4084,2066.78393292599,37.1644451045186,27.7039319793562,14.9871904355252,10.1102736420005,26.344289319888,86.3803315482411,229425200000.0,-3090000000.0,11677892.0
Romania,2002,94.9,11.3424376853187,103.3991,2079.93411655215,37.6867989330995,29.3141875844934,16.379845810954,10.0716138697066,24.4432449897371,86.7348112101134,242509300000.0,-2602000000.0,11462107.0
Romania,2003,95.1,11.9143840898386,107.8474,2237.93781553129,42.8781284004353,24.0460645629307,17.5843307943417,8.89735219441422,25.5753417904759,86.4242217637348,248186800000.0,-4467000000.0,11391751.0
Romania,2004,95.3,12.7055114609076,105.5802,2295.57050548981,38.5369652560222,29.2270659657693,18.5171418963168,9.81964282553674,29.7765838149577,84.3127768576308,274068000000.0,-6930000000.0,11351735.0
Romania,2005,95.6,8.48610428920676,104.4913,2365.41956412583,37.2612054600845,34.0110750172521,16.1782774813593,9.34980559810143,27.5435545358736,83.9659248300028,286861900000.0,-10073167533.3342,11315318.0
Romania,2006,95.9,7.82080658741648,110.842,2446.28607665653,40.3017688246647,29.2773178939981,18.8701213774184,8.98288594350607,29.268130541335,85.1866701176946,309893500000.0,-15033618153.4504,11287084.0
Romania,2007,96.1,5.50150097100926,107.0884,2529.90688781899,41.0309211486388,25.8881520276296,18.7423994292478,12.4997973181133,31.5660305708733,83.337642892141,332310600000.0,-24811183192.7467,11161386.0
Romania,2008,96.5,6.30193056572848,105.3697,2605.8197354887,39.8454338321325,26.4717655028019,15.2780343617218,17.2824681322742,27.7403133719836,80.0037855591767,363240300000.0,-28102429497.6214,11014418.0
Romania,2009,96.8,6.11614263251912,85.692,2390.57474297148,37.5305960630193,27.2468714448237,13.1554452373565,20.2571793015479,19.8753716534027,76.8063490739037,343201400000.0,-11289682062.4502,10955165.0
Romania,2010,97.1,5.1772466335768,83.3446,2550.8632914192,34.0149887666246,33.1966742649109,11.9090178586071,19.0606602272914,21.3829496176522,75.305526736979,329796600000.0,-10755417173.1483,10913837.0
Romania,2011,97.4,5.95088848587022,89.8189,2639.03343377907,39.8653101242426,24.0223733063311,13.4448784094379,18.8806917723452,21.1373458762379,77.8886269020266,344622900000.0,-10786737151.1343,10871785.0
Romania,2012,97.8,4.54079724771484,87.6338,2604.24313747583,38.804301803709,20.894233211957,14.7667033618427,19.4190871369295,22.4978897514261,76.6536954892439,351183200000.0,-8705665053.9075,10822575.0
Romania,2013,98.1,5.50972556892124,79.5312,2494.583959031,28.790245890504,25.9951093601413,15.7162749626409,19.7289770411629,18.2976206313665,73.7616168137928,352162200000.0,-1724618730.36357,10773244.0
Romania,2014,98.4,4.94834094527624,78.9902,2584.41178726443,27.1149278275169,29.3562336317681,12.3393629331872,17.778183811438,16.7184828406556,73.0867018814082,366657200000.0,-783649806.38244,10716350.0
Romania,2015,98.8,4.42592968395419,80.304,2644.73231616923,27.4828043924219,25.6531314106432,14.1577169059973,17.557620369253,16.7628336345383,39.0055100121455,378232700000.0,-1444882298.756,10642409.0
Romania,2016,99.1,4.2921753725524,78.7065,2688.06630221791,24.5472558868255,28.4718062147674,14.830345759796,17.3356066540712,21.9859554487795,0.0,389049900000.0,-1946138881.78601,10551119.0
Romania,2017,100.0,4.43884283682194,81.7983,2777.56861539922,26.2178051511758,23.1009705113848,16.5733482642777,17.8984695782008,23.494459981394,0.0,420934400000.0,-5303643904.64925,10453491.0
Romania,2018,99.8,4.50660889280427,83.0019,2838.45564104289,24.2786238362414,27.8947530673901,16.2155496639744,17.5365312288057,24.3584414026006,0.0,443641800000.0,-8432409685.38669,10349358.0
Romania,2019,100.0,4.31147831319992,81.1522,2820.56539536543,23.0267350977827,26.8441179430412,15.0179463956258,18.9191909026869,30.3563927051241,0.0,461211300000.0,-10577395727.2938,10246281.0
Romania,2020,100.0,4.07184426240682,75.7011,2726.41154410143,16.9503343225945,28.0705831873279,16.9110022526549,20.4991597239604,28.1874709480622,0.0,444616800000.0,-11115807168.0371,10135823.0
Romania,2021,100.0,4.616339720378,80.7465,2900.83824132119,18.2377669413149,29.8385740709601,16.6588195728939,18.9742727425593,31.6860422448878,0.0,469459100000.0,-16167465240.3269,9987863.0
Romania,2022,100.0,3.8180329334627,75.6755,2717.53652859422,18.7029034677333,25.6419413592372,16.6654762329917,19.7992928823971,32.4641501715792,0.0,489118700000.0,-19923067834.1443,9936362.0
Romania,2023,100.0,3.32416909916798,70.2532,2585.27043246593,13.954330654341,32.1634300300093,15.7824842192405,19.3008174950847,28.0603457724141,0.0,500161700000.0,-16939827223.2565,9943122.0
Russian Federation,2001,97.9,5.87572156767964,1684.2768,5274.3633046315,18.9359396107189,19.7299626157319,42.2698040130867,15.3637897684689,-59.0796515152006,90.8961829600663,51404848619000.0,37160460000.0,106898549.0
Russian Federation,2002,97.9,5.56571375282766,1675.2947,5304.41525955994,19.1124051229405,18.4217169592218,43.1673370470725,15.8904278653854,-66.1771236725413,90.7264337760126,53820872345000.0,34807650000.0,106499347.0
Russian Federation,2003,97.9,5.50294605214831,1737.2524,5478.13045818384,18.7943502356251,17.2129662572603,44.3920348013611,16.4077591494359,-70.9880441566655,90.9048070760044,57749770378000.0,46684100000.0,106180387.0
Russian Federation,2004,98.0,4.90444194797732,1738.8704,5633.84550039094,17.2565768646746,19.0781926566616,45.3324247610974,15.5287514822426,-79.4316196680477,90.6739889796587,61907723740000.0,72332370000.0,105610822.0
Russian Federation,2005,98.0,4.25591600597494,1739.3021,5770.10063642248,17.3595037593669,18.3198578092638,46.0936368806173,15.680221931704,-82.7505507849001,90.6824544655467,65869796669000.0,104559590000.0,105000362.0
Russian Federation,2006,98.1,3.86131247123383,1776.1969,6098.53347618072,17.9503993797914,17.6022350004117,45.9682424276507,15.7096748925983,-80.2578909463708,90.6067697792849,71271164955000.0,123739550000.0,104775161.0
Russian Federation,2007,98.2,3.7789017062609,1779.046,6286.04939176058,16.7310626168951,17.627911237003,47.9362928221579,15.7622179127439,-82.1146643771996,90.53764909573,77329198132000.0,106729110000.0,104798397.0
Russian Federation,2008,98.3,3.75334118813491,1764.3555,6399.68374911202,18.9112813695778,16.0240643073342,47.5515172836053,15.6755374724019,-77.9549418466465,90.9616244467454,81350292667000.0,157205870000.0,104890297.0
Russian Federation,2009,98.4,4.08444869718417,1662.1017,6095.38031871449,16.5438819331035,17.7541885925119,47.2826065041634,16.4906550535293,-83.1446934737547,90.2040492745402,75004974791000.0,95630270000.0,104988452.0
Russian Federation,2010,99.3,3.34389824902191,1746.8968,6409.89436516487,16.0008862942304,16.2227488608229,50.1458532027013,16.4171555735383,-82.9133267590228,89.8894516557171,78380198656000.0,120874760000.0,105236676.0
Russian Federation,2011,99.2,3.1507257212962,1832.6123,6483.16111107401,15.5814802349338,15.8905538200452,49.2244243978516,16.3961640744621,-80.5398797468387,91.6925475612423,81750570074000.0,163398060000.0,105623921.0
Russian Federation,2012,100.0,2.92603087775353,1819.802,6608.97798676812,15.7767475395383,15.626570184565,49.066995164065,16.5805886429309,-80.1643740294964,92.7448881852914,85040283448000.0,145076240000.0,106060846.0
Russian Federation,2013,100.0,2.99360048776678,1764.2472,6525.62731928494,15.2844134409475,17.2462826647732,50.0404119755413,16.2882922352355,-86.6691211198004,92.2077778085416,86533099419000.0,122306910000.0,106525889.0
Russian Federation,2014,100.0,3.36060548804252,1750.1989,6583.54327856132,14.8748316821821,16.6453518911264,50.1305667036582,16.9851354106861,-83.4914151148436,92.3829682310696,87170214266000.0,133652970000.0,106991779.0
Russian Federation,2015,95.5,3.87310448732299,1757.1139,6563.38703411839,14.851846855961,15.916346305164,49.6231537060767,18.3102523174689,-89.8620525060983,49.9404108669885,85450590690000.0,111245900000.0,107433221.0
Russian Federation,2016,99.4,3.84021728459951,1734.6382,6683.60463084419,15.7146877145447,17.1076644426581,47.8277647567813,18.0218942173638,-90.2786476218132,0.0,85616100000000.0,66256050000.0,107848453.0
Russian Federation,2017,100.0,3.55363208990976,1763.2401,6734.1871192098,15.9696533270949,17.100708405831,47.3799401985583,18.5639429473777,-91.767026435367,0.0,87179270247000.0,83234750000.0,108185415.0
Russian Federation,2018,100.0,3.3942533806976,1831.1328,6873.34950566688,15.9548127375923,17.3103947383761,47.3132734220374,18.3454653558044,-91.9855343432551,0.0,89626606310000.0,164976050000.0,108385990.0
Russian Federation,2019,99.8,3.53030291392166,1858.002,6902.44952931316,16.7864772998827,17.5221936491745,45.8565018742889,18.6344619489038,-99.0517032163785,0.0,91596666976000.0,129328030000.0,108540571.0
Russian Federation,2020,99.9,4.00635163401546,1784.1991,6770.33287198,16.154935406872,19.6746345443149,43.0179128118957,19.7991680027017,-90.0513586441006,0.0,89166007900000.0,76653160000.0,108488280.0
Russian Federation,2021,100.0,3.67156378990517,1938.4596,7186.67544355845,16.155633525844,18.6638790563525,44.3223139925618,19.2659062838533,-80.5092437705523,0.0,94396924417700.0,172794030000.0,108200642.0
Russian Federation,2022,100.0,3.42029353612808,1895.4729,7184.39430489,18.0731369162824,17.3183304434846,43.344950640921,19.4041467880982,-75.1375358449974,0.0,93041495840600.0,293494039235.801,107967820.0
Rwanda,2010,9.7,24.3144893985439,0.7312,28.1074398163983,0.0,39.0243902439024,3.13588850174216,0.0,6.71490343803055,0.0,4922216611200.0,-941103243.065745,1746303.0
Rwanda,2011,10.8,23.8371959544057,0.7618,31.6822828796604,0.0,42.816091954023,1.72413793103448,0.0,7.19147619600107,0.0,5313945741700.0,-1224722857.99541,1790382.0
Rwanda,2012,17.5,24.765432008534,0.8472,35.3650508901236,0.0,46.0559796437659,2.29007633587786,0.0,7.78700774653148,0.0,5773150796500.0,-1253815282.91019,1834696.0
Rwanda,2014,19.8,24.6883207854521,0.9592,35.4605030270335,0.0,48.4560570071259,3.80047505938242,0.0,8.45766393736126,0.0,6418479113100.0,-1325242910.72971,1989068.0
Rwanda,2015,22.8,23.9810045274251,1.1072,41.4947669342893,0.0,53.5104364326376,4.36432637571157,0.0,9.1290513498151,0.0,6986954539700.0,-1489712841.67107,2117939.0
Rwanda,2016,29.4,25.1527094826327,1.2106,48.7449517303325,2.14781297134238,49.0196078431373,15.8371040723982,0.0,9.0707926354914,0.0,7404127796300.0,-1539599265.47421,2279114.0
Rwanda,2017,34.1,26.3454376635445,1.3115,48.6803048009926,4.10958904109589,42.3135464231355,16.5905631659056,0.0,9.85553807758367,0.0,7694234179700.0,-1166689291.37218,2470643.0
Rwanda,2018,38.0,24.6227246165566,1.4591,57.49521380372,3.46153846153846,39.7435897435897,22.9487179487179,0.0,10.0179593065772,0.0,8349511111900.0,-1298121022.54492,2690145.0
Rwanda,2019,46.6,23.560629300383,1.5151,56.2769414116339,2.21703617269545,46.9078179696616,24.6207701283547,0.0,9.99440338516741,0.0,9138321587800.0,-1482482929.20154,2934812.0
Rwanda,2020,45.2,26.6559195496967,1.4554,56.1005008710885,2.93785310734463,59.5480225988701,23.1638418079096,0.0,8.48539913124703,0.0,8830023178000.0,-1648602394.27268,3201519.0
Rwanda,2021,48.7,24.0706966220179,1.7066,61.9980442162863,4.22535211267606,54.728370221328,22.0321931589537,0.0,9.23880867220872,0.0,9788825242000.0,-1783128385.61203,3486379.0
Saudi Arabia,2001,100.0,5.13485567314878,275.7907,7399.51073260015,0.0,0.0,52.4698331001773,0.0,-325.783228284745,92.8414028936432,1910254000000.0,25092746133.3333,13659573.0
Saudi Arabia,2002,100.0,5.03753751642003,293.7233,7364.67326339086,0.0,0.0,55.8446689620139,0.0,-251.374590953102,90.9781075604879,1897104000000.0,28037200000.0,14390308.0
Saudi Arabia,2003,100.0,4.47188176141973,308.3271,7771.32116451969,0.0,0.0,54.8437908496732,0.0,-304.056898022563,90.3510468817452,2063456000000.0,44231760000.0,15131134.0
Saudi Arabia,2004,100.0,3.86835593326895,327.0192,7470.86349003634,0.0,0.0,56.9413604378421,0.0,-327.812890446441,95.5293561353782,2241553000000.0,65103253333.3333,15883937.0
Saudi Arabia,2005,100.0,3.1854016709851,346.3837,7662.73554965518,0.0,0.0,56.4925847698213,0.0,-327.78579329972,92.4498597465877,2374811000000.0,100861988385.625,16648895.0
Saudi Arabia,2006,100.0,2.91996194095464,366.7435,7811.86798504171,0.0,0.0,53.2562805207403,0.0,-294.220788761899,95.7970762394107,2453500000000.0,112208556379.299,17425009.0
Saudi Arabia,2007,100.0,2.74276747836675,387.8798,7816.6377589584,0.0,0.0,50.2406382029548,0.0,-260.343119888032,93.6687943169107,2507812000000.0,106678462697.929,18212952.0
Saudi Arabia,2008,100.0,2.29269078480924,420.4933,8007.94336040164,0.0,0.0,48.8256611165524,0.0,-247.605329375852,96.2986608323185,2664249000000.0,151092490183.265,19013188.0
Saudi Arabia,2009,100.0,2.83043433137553,444.0201,8221.9772402397,0.0,0.0,44.8125593093854,0.0,-197.276525003426,96.5720622997293,2635829000000.0,36903772181.5932,19825649.0
Saudi Arabia,2010,100.0,2.61912238524459,486.877,9119.88316860859,0.0,0.0,46.1401002203515,0.0,-174.572051159403,97.1141605250732,2768662000000.0,84744954107.3748,19681342.0
Saudi Arabia,2011,100.0,2.15288829129967,509.215,9027.02855869593,0.0,0.0,43.3365855999232,0.0,-194.479146834173,88.2559935839333,3094224000000.0,175810025725.289,20639162.0
Saudi Arabia,2012,100.0,2.06209514825132,539.3427,10145.6460027053,0.0,0.0,40.5648834910519,0.0,-198.404746766711,96.8982298785652,3272500000000.0,182351865783.637,21571304.0
Saudi Arabia,2013,100.0,2.14783287096443,547.1964,10244.6408565536,0.0,0.0,44.0406780108426,0.0,-196.871813635467,93.5954421193098,3368896000000.0,155742096014.123,22819413.0
Saudi Arabia,2014,100.0,2.27940419211986,585.9278,11159.7002155442,0.0,0.0,37.8966352927915,0.0,-172.635167721495,94.6812895083609,3504483000000.0,93357338225.2915,23435055.0
Saudi Arabia,2015,100.0,2.75387031670143,611.4483,11233.9250281942,0.0,0.0,37.403304642765,0.0,-175.630386958295,7.12657787813047,3667621000000.0,-31701042597.5473,24734561.0
Saudi Arabia,2016,99.9,2.91802299444676,609.5099,11051.1989359246,0.0,0.0,46.9047606142238,0.0,-188.313378451395,0.0,3730119000000.0,-2640726.81752,25731955.0
Saudi Arabia,2017,100.0,2.83525700890872,603.3295,11201.0854380563,0.0,0.0,54.0931588296375,0.0,-170.01284446789,0.0,3774213000000.0,35452847891.6523,25804351.0
Saudi Arabia,2018,99.9,2.41396154385256,580.0429,11788.7033837048,0.0,0.0,57.9878904382777,0.0,-186.869965836857,0.0,3896005000000.0,102920688962.46,25205090.0
Saudi Arabia,2019,100.0,2.45384656461481,579.8088,11876.2768471144,0.0,0.0,56.5040472205819,0.0,-177.715405473393,0.0,3960351000000.0,60832672236.7424,25145200.0
Saudi Arabia,2020,100.0,2.95556974627207,577.1045,11360.9979047626,0.0,0.0,58.1541502477098,0.0,-167.391802328969,0.0,3809668000000.0,-8476234157.13125,26443034.0
Saudi Arabia,2021,100.0,2.44812792691627,590.321,12074.531427185,0.0,0.0,58.4310339344988,0.0,-159.988472996237,0.0,4058043000000.0,77357702520.6959,25850150.0
Senegal,2001,38.9,16.2524323093589,4.5133,122.393723571523,0.0,0.0,11.2050739957717,0.0,65.8192038333948,53.2521838960551,6376569161500.0,-441219303.356246,4174677.0
Senegal,2002,36.8,13.3807801250726,4.6805,144.751483201089,0.0,0.0,0.684931506849315,0.0,57.5662100456619,52.6025346082182,6380949646100.0,-558099493.007178,4302467.0
Senegal,2003,41.9,15.4910998381045,4.5437,125.359382217025,0.0,0.0,2.37430167597765,0.0,66.462291334045,51.7691248150694,6737896839100.0,-832712597.372973,4434165.0
Senegal,2004,36.8,14.2017995388,5.177,138.214368754843,0.0,0.0,2.69434628975265,0.0,64.284833321587,55.0774882585091,7050757194500.0,-1013554811.65916,4568617.0
Senegal,2005,47.1,15.1803964143562,5.7486,158.159799606105,0.0,0.0,2.55503144654088,0.0,71.0295449644166,55.6194484399388,7354661647500.0,-1340652040.96104,4708310.0
Senegal,2006,49.9,13.3951515867003,5.6142,157.911752721326,0.0,0.0,2.050020500205,0.0,72.0087343752689,55.1697517614888,7526081967100.0,-1635850079.46629,4853573.0
Senegal,2007,48.1,12.2459105728806,6.2195,182.747420126379,0.0,0.0,1.73192771084337,0.0,67.8267823583512,53.906142361549,7738853275500.0,-2529784161.16288,5005262.0
Senegal,2008,49.7,14.6866270243556,6.4443,160.345802487999,0.0,0.0,1.72537742631201,0.0,69.7044542152552,53.6716865241819,8025436095900.0,-3534640927.24209,5165117.0
Senegal,2009,53.5,16.1077336169075,6.593,211.714164155803,0.0,0.0,1.71448565430371,0.0,49.7455672801428,44.5191780774917,8246304482600.0,-2165924398.3528,5334407.0
Senegal,2010,56.5,15.945261535619,6.9781,223.577970898142,0.0,0.0,2.73081924577373,0.0,53.0348084659788,44.5835751521468,8525927535100.0,-1990564715.87823,5513738.0
Senegal,2011,56.5,12.9470610352017,7.479,224.787649751364,0.0,0.0,2.03110123770232,0.0,52.8628402579837,46.8346586129019,8639671173800.0,-2636048196.64958,5710852.0
Senegal,2012,56.5,14.0976923523704,7.3641,238.758964260908,0.0,0.0,4.05797101449275,0.0,51.2445633792789,45.7691596423244,8985516826500.0,-2984671612.56591,5927959.0
Senegal,2013,57.0,13.7248803755401,7.8409,238.934875586479,0.0,0.0,4.18421791631564,0.0,58.4798591295854,52.1055122156234,9202282111400.0,-3091588323.33272,6175349.0
Senegal,2014,61.0,13.3687650760268,8.3827,255.227103365988,0.539429745697406,0.0,3.21089134343694,0.0,59.9951415180977,52.9270738548489,9775039000000.0,-2932438127.78562,6453654.0
Senegal,2015,60.5,14.2825767344045,9.2184,264.024711013544,4.81811611659841,0.0,1.97542760780535,0.0,68.9810729727345,29.7446177997877,10397420000000.0,-2271452517.90922,6753030.0
Senegal,2016,64.5,14.4140203888971,10.2971,275.831867207475,8.70540722459053,0.0,1.70518285842495,0.0,68.3595025541972,0.0,11058287144900.0,-2086534060.04008,7074548.0
Senegal,2017,61.7,14.9820338201197,10.2029,263.069432882787,7.09911544567929,0.0,1.45157632116126,0.0,63.9234779132964,0.0,11877428237600.0,-2906141229.2163,7417762.0
Senegal,2018,66.0,14.9875195578847,10.7355,271.6391054245,10.5713674299165,0.0,0.834581639203938,0.0,70.323978098796,0.0,12614926385500.0,-3673057356.20929,7782216.0
Senegal,2019,70.4,14.8962721234445,11.0288,310.52554399758,13.7188005027833,0.0,1.02352307416053,0.0,70.1843816195644,0.0,13196932173700.0,-3334165781.93886,8167358.0
Senegal,2020,64.3,16.1487794824433,10.8149,312.164609920211,2.56719503790489,0.0,0.895933838731909,0.0,62.0675494808567,0.0,13374044739200.0,-4563895368.22042,8571953.0
Senegal,2021,68.0,15.5512646222076,13.1241,329.600129888931,6.26959247648903,0.0,0.360501567398119,0.0,66.4285714285714,0.0,14249242374000.0,-5498030716.07462,8993775.0
Singapore,2001,100.0,0.0823566559095407,45.9066,7516.16960028149,0.0,0.0,28.0999728006286,0.0,208.664572934777,98.1655898276018,191139700000.0,14812617467.2695,4138012.0
Singapore,2002,100.0,0.0710328000140014,45.2172,7756.31892144302,0.0,0.0,43.5004615739672,0.0,207.59861227614,98.1510210861304,198638800000.0,17051322982.2972,4175950.0
Singapore,2003,100.0,0.0611340723110266,42.4426,8113.5873060003,0.0,0.0,62.0995131891769,0.0,189.537024588449,98.3991893721413,207673400000.0,27295921783.9684,4114826.0
Singapore,2004,100.0,0.0556489896262466,44.523,8314.32532116821,0.0,0.0,70.1991252614708,0.0,190.07586273938,98.7087163744514,228316100000.0,30345485866.3079,4166664.0
Singapore,2009,100.0,0.0406877612701381,43.7607,8119.37990682041,0.0,0.0,80.5585443416302,0.0,256.852513663809,78.3630190651628,297128400000.0,45619614148.2311,4987573.0
Singapore,2012,100.0,0.033272726533169,50.1515,8673.79697867476,0.0127828198900677,0.0,84.2963057650518,0.0,288.091215185,98.5689236382746,377449000000.0,71489958547.04,5312437.0
Singapore,2013,100.0,0.0343752167938134,52.6259,8680.60636076487,0.652477538512852,0.0,91.7846198745075,0.0,267.276576719405,86.9946359700121,395633100000.0,71092623671.3818,5399162.0
Singapore,2014,100.0,0.0345408510735362,53.8631,8844.68759301201,1.09754368912379,0.0,95.259502257862,0.0,275.189793160703,93.0398651536326,411203400000.0,73803243755.1793,5469724.0
Singapore,2015,100.0,0.0326135138026483,55.1746,8948.68692007699,1.19595398651329,0.0,95.0198333994447,0.0,277.405757867332,-48.6360699655692,423444100000.0,84076882512.3197,5535002.0
Singapore,2016,100.0,0.0315212894381262,52.9724,9040.02883392902,1.1978249511388,0.0,95.0306712850978,0.0,274.260261369755,0.0,439313000000.0,84211361313.8374,5607283.0
Singapore,2017,100.0,0.0307635837552264,56.8881,9218.0448743134,1.29409070087036,0.0,94.8961673537945,0.0,275.903826650794,0.0,458980600000.0,91527925122.6533,5612253.0
Singapore,2018,100.0,0.0301171482363284,54.2117,9326.12549470833,1.29254388440481,0.0,94.9577618483189,0.0,273.793180423015,0.0,474824500000.0,112260025577.502,5638676.0
Singapore,2019,100.0,0.0322521301996085,55.8876,9451.80114416079,1.19150342396593,0.0,95.0265288512732,0.0,269.815306923958,0.0,481035400000.0,110666625941.514,5703569.0
Singapore,2020,100.0,0.0328172521186951,53.8768,9306.5065346045,0.992546537323495,0.0,95.2282857035844,0.0,264.429457913529,0.0,462685300000.0,109861580368.305,5685807.0
Singapore,2021,100.0,0.0305513686655138,55.7179,10220.4685888096,1.18694888490677,0.0,93.9321895569789,0.0,248.668236081717,0.0,507828600000.0,157853018893.672,5453566.0
Slovak Republic,2001,100.0,1.9852549303455,41.9785,5027.45280744067,19.5250577295138,15.9676714722586,8.42226798976471,53.3701554016102,62.2607578676943,73.0742774982646,48538351000.0,-1644062764.94014,3011996.0
Slovak Republic,2002,100.0,1.9090155227557,41.9516,5051.59838955891,17.263391618096,16.9087488821044,7.74354704412989,55.3643568631079,64.1994984234894,72.437852990907,50682413000.0,-1704770079.23607,3004490.0
Slovak Republic,2003,100.0,1.67051880193861,42.396,5021.79822212264,20.5369170568991,11.7775354416576,7.68490602347809,57.2968118545128,64.6311257471989,72.1778643885614,53143905000.0,-407799314.645385,2995043.0
Slovak Republic,2004,100.0,1.50647353218952,41.8399,5097.83555585338,20.0052344031145,13.7632086891092,7.9203062125822,55.7005921418523,67.8716202587327,72.2129572736407,56008095000.0,-1738016962.0188,2986149.0
Slovak Republic,2005,99.9,1.47125970663954,42.2444,4932.80328141323,19.0112859640757,15.0723255444285,6.94325226514068,56.3567000476872,65.5579585598042,72.1064714755209,59640182000.0,-2652504894.73131,2977555.0
Slovak Republic,2006,99.9,1.69161295680886,42.2564,5153.12148361062,18.2347698771405,14.5330702145267,6.07931758864345,57.3301928830607,64.0400059450288,70.8887299250196,64963478000.0,-2333414266.6563,2968420.0
Slovak Republic,2007,100.0,2.13456038332977,41.335,5272.37078254061,18.6163387510693,16.449244368406,5.76347305389222,54.6549757627602,69.1625263772008,70.9152089855755,71991636000.0,-615579829.133819,2959844.0
